bin_selection,time,x,xerr,x2,xerr2,n,v,verr,diodes_diode,diodes_diodeerr,diodes_m2,diodes_m2err,y,yerr
650,77689475.12835643,13002.85926939919,6.46330427846954e-05,12816.471097584,2.3677473490215794e-06,653.0,39991.3997059724,0.007700343261578912,0.06368403385605313,0.0018230132198828947,0.026083240024348725,0.030379960812623206,90.0,9.486832980505138
651,77689465.49119845,13002.859483773722,5.484952884933002e-05,12816.471095070112,2.3836938767832784e-06,602.0,39991.366158969686,0.01691246016712351,0.0605433563263075,0.0016856857902974778,0.05876429250822607,0.034257516292441954,100.0,10.0
652,77689461.15489222,13002.859673702143,5.2025490163380585e-05,12816.471096739568,4.023539904856155e-06,537.0,39991.37914580991,0.01763523192466613,0.057972872473815495,0.0013081334084509607,0.22485806215346704,0.12856068870759663,32.0,5.656854249492381
653,77689456.915928,13002.859869655158,5.1920342992302425e-05,12816.471094281287,4.2662351272434686e-06,575.0,39991.37469304405,0.021765905788764382,0.056168281510397156,0.001332296810802924,1.0042069547787729,0.27622508731376927,100.0,10.0
654,77689452.2592446,13002.8600687004,6.200187954048105e-05,12816.471096971849,4.483516908212971e-06,643.0,39991.347042612404,0.002744666997700449,0.05391695727856172,0.001171703018912185,1.0374326596045216,0.31787892375441973,118.0,10.862780491200215
655,77689447.59633079,13002.860275299607,5.9701169566898666e-05,12816.47109748458,4.631331118946906e-06,569.0,39991.3415483299,0.0030840003215617372,0.053362238816549765,0.0012279839720089718,0.2307775608550232,0.09106925505157788,96.0,9.797958971132712
656,77689443.23804149,13002.86047511718,5.7074519509790787e-05,12816.471096588806,2.994971402683316e-06,573.0,39991.3352415354,0.002298255449698471,0.05277411391920509,0.0011785312862384754,0.06900420411653217,0.037101716360637416,43.0,6.557438524302
657,77689438.86386746,13002.86067492775,5.7576755549612464e-05,12816.471094493038,4.2668910172096175e-06,570.0,39991.32580000031,0.0,0.051444558816310854,0.0011043375624241816,0.042142184042217305,0.031891146413924175,69.0,8.306623862918075
658,77689434.33779848,13002.860871875288,6.131879423380322e-05,12816.471094227605,3.7738463344048906e-06,615.0,39991.34726487839,0.006932153916663849,0.05031576688294302,0.0011441029757235878,0.02743934508371658,0.031664966479645854,80.0,8.94427190999916
659,77689429.68141304,13002.861066793994,5.94350052924641e-05,12816.47109620939,4.498717850526531e-06,613.0,39991.329555138764,0.009643536929314212,0.04933795719060622,0.0012918088524066184,0.030256253680335334,0.031145124527466525,81.0,9.0
660,77689425.16508622,13002.861267237924,5.745943697212433e-05,12816.471096406163,2.257456211721991e-06,575.0,39991.33649304362,0.0075488850696380965,0.04858458284448242,0.0010811651402852296,0.024280364766651782,0.029687032714412923,55.0,7.416198487095663
661,77689420.50493014,13002.861467063844,6.113051521753742e-05,12816.47109456651,4.349855947986953e-06,644.0,39991.32887298165,0.010249469120026116,0.048154644605536416,0.001342230669982713,0.022978720845878518,0.0319756411543556,132.0,11.489125293076057
662,77689415.85604765,13002.861674033331,5.411915162079489e-05,12816.471094839371,3.869955962941544e-06,572.0,39991.3836589163,0.06168547593915743,0.045977188010641226,0.0012199821513422745,0.024632383014990336,0.03054849185624437,121.0,11.0
663,77689411.49210903,13002.861875969817,5.884545834117272e-05,12816.471094166563,5.823283647557321e-06,572.0,39991.4200124124,0.03336347726750245,0.04455508274840779,0.0013335267408261025,0.017238355775479896,0.030779783238121108,93.0,9.643650760992955
664,77689407.09344135,13002.862073880313,5.852322646408727e-05,12816.471097280408,4.222429621194438e-06,573.0,39991.374733856894,0.0030475781936779417,0.04257153941098864,0.0012864719237545175,0.024679003430543668,0.030938892241071003,68.0,8.246211251235321
665,77689402.70857115,13002.862271587077,5.944855644158885e-05,12816.471097912785,3.913329567178917e-06,575.0,39991.3803551308,0.005352849769773767,0.041594674581819674,0.0010757679694129829,0.026281976096074487,0.0287970209348614,144.0,12.0
666,77689398.19391364,13002.862477649745,6.070051891550683e-05,12816.471097642347,4.520582906006565e-06,608.0,39991.34650000057,0.0,0.0409537434993437,0.0012825625207945027,0.01885645562084956,0.02997634146323229,146.0,12.083045973594572
667,77689393.71103865,13002.862677697887,5.481574908892585e-05,12816.471098040727,2.6049165705495736e-06,573.0,39991.3809102965,0.010648829447845625,0.03917890928387545,0.001036154292969475,0.02759459875555104,0.03119165373609136,104.0,10.198039027185569
668,77689389.185929,13002.862880156812,5.9489972442824506e-05,12816.471098738471,3.363411584298266e-06,614.0,39991.34691889226,0.020558921048813607,0.03915671490060435,0.0012514363867024937,0.017868399955879747,0.029335604452208605,118.0,10.862780491200215
669,77689384.63713337,13002.863079197292,5.772300029034901e-05,12816.471098155469,3.539414958565344e-06,576.0,39991.376016666814,0.028157939653955844,0.03716248112780971,0.001116487763104513,0.029232181411400087,0.030274097597836745,278.0,16.673332000533065
670,77689380.13491173,13002.863271954153,5.659131359916199e-05,12816.471098170998,3.93072932064709e-06,600.0,39991.357668499564,0.03539254693088664,0.03677317861499971,0.0011806160379065637,0.018790568603325526,0.029157899358623427,284.0,16.852299546352718
671,77689375.49161564,13002.863478824549,6.074579026585573e-05,12816.47109792216,2.3807496609808303e-06,608.0,39991.32954046093,0.005420265903577463,0.0360230375869792,0.0011380168673577353,0.02817686391033676,0.02940607188145589,267.0,16.34013463836819
672,77689370.98114066,13002.863679060927,5.6862128235498296e-05,12816.471097455846,4.466850150372756e-06,575.0,39991.3433133912,0.011623942530856086,0.0356499060609583,0.0012333720882835187,0.01764112466434891,0.03048460384073366,197.0,14.035668847618199
673,77689366.60562979,13002.86387026496,5.149307638540407e-05,12816.471096232468,3.5234598640408633e-06,584.0,39991.35748664427,0.007980051865881098,0.03545754070814826,0.001058153804355418,0.024750414558106393,0.03245984503409534,308.0,17.549928774784245
674,77689362.06013033,13002.864067511306,5.8915118982178955e-05,12816.471094690232,4.07244376531396e-06,606.0,39991.33878052861,0.0022714579105051393,0.03472459526007634,0.0011262583332371054,0.021480543992493266,0.029793689982815154,358.0,18.920887928424502
675,77689357.28592472,13002.864275441392,5.7829096785286035e-05,12816.47109677388,2.7200316797181014e-06,640.0,39991.35017156274,0.006391147342547524,0.03476882917042888,0.0011604435181367147,0.025433895021690793,0.030517296705273703,263.0,16.217274740226856
676,77689352.50272429,13002.864480717182,5.4574008551385684e-05,12816.471095522984,3.680672118967455e-06,609.0,39991.410900000235,0.0,0.03451049040458407,0.0012633342536466107,0.01628700525016584,0.029719757401526263,228.0,15.0996688705415
677,77689347.97714293,13002.864676236253,5.779077307223327e-05,12816.471095388324,3.921765489399038e-06,570.0,39991.41235122818,0.000465060686094282,0.03375388856919701,0.0011062836388601972,0.030077373145618112,0.030105741116749307,311.0,17.635192088548397
678,77689343.61460254,13002.864874102832,5.421378712500836e-05,12816.471095449853,3.6847341558562397e-06,570.0,39991.374324562115,0.022317979069019476,0.034311915646920134,0.0010220859333457983,0.016684723319724735,0.03178271621456991,196.0,14.0
679,77689339.10900782,13002.865075149895,5.984927252321948e-05,12816.47109580077,5.53416172339441e-06,611.0,39991.350877086676,0.008534681353730606,0.03372900654020384,0.001093105135977388,0.02555366633097765,0.030012784950701206,179.0,13.379088160259652
680,77689334.43831903,13002.865273263338,5.638764925218774e-05,12816.471096579557,5.529140849584543e-06,613.0,39991.36179722641,0.017251931083443313,0.03448888139288185,0.0010810327609317768,0.01772846951499447,0.031848824956449986,124.0,11.135528725660043
681,77689329.76705931,13002.865477318273,5.487303767509204e-05,12816.47109370062,4.023325391912641e-06,608.0,39991.352056743934,0.03019663706209045,0.03440489611529327,0.0010607000224418417,0.027349669570787483,0.031246949239624074,126.0,11.224972160321824
682,77689325.10694784,13002.865672403706,5.4747238013579036e-05,12816.471096247406,4.29501690909344e-06,603.0,39991.32584892198,0.011729318899993488,0.03453444088396214,0.0010787424951195,0.016993682785874414,0.03093102123368166,130.0,11.40175425099138
683,77689320.2937284,13002.865871950075,5.901473420783283e-05,12816.471098310158,4.307071706658993e-06,653.0,39991.375439816664,0.05158069537639574,0.03418912602377294,0.0011641869824026978,0.026484202333624172,0.03197250934571045,89.0,9.433981132056603
684,77689315.58989623,13002.866078656953,5.5460733581465505e-05,12816.47109662263,3.596798634366395e-06,574.0,39991.436941463995,0.04017233977031031,0.03382318728476877,0.0011151264319315287,0.020794918310673906,0.033766967065988925,107.0,10.344080432788601
685,77689310.93655153,13002.866271132587,5.7378865158005856e-05,12816.471098323298,3.598796838720006e-06,640.0,39991.34923750023,0.003607655726941909,0.03330046451842852,0.0011895114914376064,0.022798342382436575,0.032025623153986243,137.0,11.704699910719626
686,77689305.99164844,13002.866476887677,5.4788158828842024e-05,12816.47109498059,2.7211080231392942e-06,650.0,39991.34514646117,0.016785782414619498,0.032531076389789804,0.0011672005545331169,0.026567320238621652,0.02982125257196542,84.0,9.16515138991168
687,77689301.21043766,13002.866676465488,5.9912616320939974e-05,12816.471096040843,2.7924283487682335e-06,611.0,39991.39645090036,0.0028574742353350887,0.03309106512893422,0.0010833305222594128,0.017046165834148648,0.0310416822571633,86.0,9.273618495495704
688,77689296.52050671,13002.866882794422,5.769778335376038e-05,12816.471098889173,2.792561723595474e-06,611.0,39991.37310000033,0.0,0.03250157496419355,0.0011625412912882574,0.027086879123532245,0.03273649616409934,72.0,8.48528137423857
689,77689291.86370485,13002.867079448273,5.687677294590105e-05,12816.47109867922,2.4810718802094635e-06,609.0,39991.368855008644,0.0012286112330826134,0.032073490831796385,0.0010780728138358898,0.020435629741723825,0.03133308381414248,87.0,9.327379053088816
690,77689287.35214715,13002.86727929231,5.5968432135608455e-05,12816.47109832851,3.222109019117308e-06,580.0,39991.43118241408,0.029667721178164096,0.031941270642222325,0.0009592287308546587,0.02454431270737435,0.030659859154029828,60.0,7.745966692414834
691,77689282.97631,13002.86747348033,5.739506461735333e-05,12816.471099406566,2.883796244671691e-06,560.0,39991.41680017864,0.02045065486342808,0.032279679791639926,0.0012123070238444996,0.017229951796011538,0.03144155041982201,71.0,8.426149773176359
692,77689278.32600431,13002.867667020912,6.0783439013964475e-05,12816.47109568718,4.073639686726114e-06,645.0,39991.39455969001,0.0068204173744005146,0.03212106115992312,0.0011297786153047092,0.026961192986070987,0.030502256061134752,83.0,9.1104335791443
693,77689273.38153107,13002.867878508032,5.6977954016972145e-05,12816.471097045765,3.371487173032772e-06,644.0,39991.362183074496,0.025042255605463068,0.03219489345417734,0.0011671138356708468,0.017106500844437034,0.031234012150045246,77.0,8.774964387392123
694,77689268.4505322,13002.868078389545,5.455916969417232e-05,12816.471097628626,2.241926626792805e-06,646.0,39991.36779179604,0.03006809652300742,0.03213401800876847,0.001227190085920507,0.02098399962014702,0.03038104266775213,72.0,8.48528137423857
695,77689263.4510351,13002.868278232867,6.144725940940202e-05,12816.47109696281,5.3153292387701276e-06,653.0,39991.3784120983,0.0208481389929974,0.03146500024313548,0.0011261888437966638,0.02742666521314867,0.029821585954832617,65.0,8.06225774829855
696,77689258.80482498,13002.868478741724,5.7318760037986976e-05,12816.471095814957,4.444783698039955e-06,567.0,39991.3763994706,0.025903200802265137,0.03158918757762895,0.0011124287464156376,0.018129157997869044,0.030308226200647322,89.0,9.433981132056603
697,77689254.16323532,13002.868672016148,5.897354374778381e-05,12816.471093746384,4.712845382952285e-06,650.0,39991.422369999615,0.018298558267115867,0.03158274552724308,0.0010780647682307103,0.025618989376115057,0.029760618079957356,72.0,8.48528137423857
698,77689249.18399984,13002.868871302202,5.739877723649518e-05,12816.47109877145,4.270971394536472e-06,651.0,39991.41672365629,0.05394087043760277,0.03208755124883743,0.0010075911222853918,0.017738416627459275,0.030251753761596705,77.0,8.774964387392123
699,77689244.23867032,13002.869068720689,5.804072409963822e-05,12816.471097629725,4.795071065344732e-06,644.0,39991.36033664645,0.05245598578317155,0.031460929798125446,0.0011909724506532846,0.022262633825356506,0.031608211945073315,101.0,10.04987562112089
700,77689239.15468287,13002.869266888569,6.018313699124184e-05,12816.471099050683,4.244507957735272e-06,691.0,39991.43645629481,0.02555747599268431,0.031785247554445256,0.001061950986953694,0.025574608894718708,0.030164350497098806,148.0,12.165525060596439
701,77689233.72771463,13002.869476401118,5.703082113839586e-05,12816.47109774652,4.284358856306833e-06,727.0,39991.39007620419,0.004218165222336928,0.03206523531654747,0.0010699672228379822,0.02492559659908012,0.030799745290508926,98.0,9.899494936611665
702,77689228.50451924,13002.86967861938,5.695616058685521e-05,12816.471098333446,5.016247613340887e-06,641.0,39991.38983728504,0.00783146885981535,0.03214272331457352,0.0010592622778274189,0.015865557029575993,0.031130239221515418,70.0,8.366600265340756
703,77689223.43876022,13002.869873306647,5.6871641301753493e-05,12816.471097805175,3.3014961546708805e-06,687.0,39991.40069999947,0.0,0.0315176651673896,0.0011627930871100786,0.024505755919054628,0.0312728648659277,73.0,8.54400374531753
704,77689219.9686574,13002.869989470459,7.639097766271789e-06,12816.471095499763,3.792105851685243e-06,226.0,39991.400700000035,0.0,0.031451428738227684,0.0011365802244713084,0.02712730754773645,0.029750390306193083,28.0,5.291502622129181
